Gesamtbetrag_Einkuenfte,Versorgungsbezuege
40382.88928032617,0.0
40381.13019627987,0.0
40404.611516371995,0.0
40294.02694696667,0.0
40265.869676672875,0.0
40275.27518360097,0.0
40260.53963777214,0.0
40213.670794952995,0.0
40219.78581653035,0.0
40198.72830143475,0.0
40243.30847394968,0.0
40207.0030952942,0.0
40223.37759005216,0.0
40208.73074263215,0.0
40612.885742646926,0.0
40574.43229279889,0.0
40591.08057313552,0.0
40598.04405664616,0.0
40611.798679565734,0.0
40618.97244379476,0.0
40588.738768231575,0.0
40577.16147253357,0.0
40591.60096032745,0.0
40504.501328971346,0.0
40502.90033592902,0.0
40505.89844104382,0.0
40508.229984299855,0.0
40509.63935956642,0.0
40828.0938845505,0.0
40797.92981836498,0.0
40827.984352696374,0.0
40821.55148199429,0.0
40801.63569910712,0.0
40809.52356642053,0.0
40796.61583849333,0.0
40805.38454375384,0.0
40801.27302384738,0.0
40810.92625394166,0.0
40792.88587062626,0.0
40677.247857894894,0.0
40708.29343778833,0.0
40884.61364837721,0.0
40856.81218681898,0.0
40979.43065336897,0.0
40938.95563571519,0.0
41001.02093914529,0.0
40969.83521055752,0.0
41016.28583501991,0.0
44952.27388693329,0.0
44921.73309003759,0.0
44918.076539699425,0.0
44906.02349427806,0.0
44895.91321009686,0.0
44903.34432254675,0.0
44913.499986534545,0.0
44909.26859214207,0.0
44901.43346386788,0.0
44915.73386867793,0.0
44899.689288387155,0.0
44906.73364259174,0.0
44911.97516750303,0.0
44981.46428581067,0.0
44985.25529465448,0.0
44981.3773674461,0.0
45001.33839713471,0.0
45027.25206305702,0.0
44985.076239130045,0.0
44997.20096116883,0.0
44985.83713826649,0.0
45044.53259622427,0.0
45042.66843551275,0.0
45048.88499601263,0.0
45040.60331561684,0.0
45047.449096057724,0.0
45047.312593741466,0.0
45041.9911420178,0.0
45049.90393091916,0.0
45050.75943038497,0.0
45233.62080679858,0.0
45232.89817928417,0.0
45226.133477313015,0.0
45216.997104262475,0.0
45218.78260823845,0.0
45234.48777046855,0.0
45236.65229777378,0.0
45174.030857586484,0.0
45103.17302472572,0.0
45148.05130944754,0.0
45153.93109760071,0.0
45104.21511579603,0.0
44506.23316366849,0.0
44518.08622350625,0.0
44501.64185609064,0.0
44465.2807350749,0.0
44549.47635094086,0.0
44498.96932085973,0.0
44542.934152010974,0.0
44580.899413535975,0.0
44555.34577819325,0.0
44562.04152076216,0.0
44574.344297723525,0.0
44565.04559102939,0.0
44607.35965006175,0.0
44640.014913725274,0.0
44613.19145341581,0.0
44629.36740424036,0.0
44634.72903493661,0.0
44639.71752373169,0.0
44648.9409914021,0.0
44803.980290273175,0.0
44803.30671806362,0.0
44779.231482132716,0.0
44763.88524011623,0.0
44814.382129577134,0.0
44788.93211829401,0.0
44806.283740982464,0.0
44796.910349733065,0.0
44781.297699806164,0.0
44767.76001746627,0.0
44807.84598706073,0.0
44802.435285996806,0.0
44811.67343613064,0.0
44805.119542591485,0.0
44800.097671998476,0.0
44811.617570977585,0.0
45914.28935131618,0.0
45930.035481540785,0.0
45907.76699641708,0.0
45907.52739126833,0.0
45925.08058852152,0.0
45918.683653184846,0.0
45916.20946551418,0.0
45906.351422287094,0.0
45904.23799122867,0.0
45910.683254308926,0.0
45843.16567327232,0.0
45862.14825195471,0.0
45873.82862551584,0.0
45847.60861095802,0.0
45834.44100331342,0.0
45839.25758392632,0.0
45767.355175645294,0.0
45753.10429281046,0.0
45760.976950309334,0.0
45762.936102499705,0.0
45745.60786897622,0.0
45759.25716084349,0.0
45769.51537154694,0.0
45759.63370042639,0.0
45744.74456863756,0.0
45812.75283588519,0.0
45788.55340804093,0.0
45801.86273546825,0.0
45801.28542200039,0.0
46006.96652577017,0.0
45988.84615738284,0.0
46002.67150761702,0.0
46018.43247377887,0.0
46022.53622370017,0.0
45987.19988063673,0.0
46004.90341913948,0.0
46006.64401028886,0.0
46030.14791619472,0.0
46026.01538778218,0.0
46045.971084316276,0.0
46129.327119829286,0.0
46105.54044089044,0.0
45567.61141880307,0.0
45609.465565495564,0.0
45546.35190297269,0.0
45536.946945887794,0.0
45532.515153435146,0.0
45507.13434289648,0.0
45553.68474885326,0.0
45544.52541553719,0.0
45536.3552627923,0.0
45542.831152481114,0.0
45633.63962118288,0.0
45632.30171906254,0.0
45640.30667204167,0.0
45657.4876514806,0.0
45654.56417081159,0.0
45710.2853691516,0.0
45621.750304434274,0.0
45709.684060406216,0.0
45654.28415612523,0.0
45715.56503057682,0.0
45397.36016132747,0.0
45368.438586511445,0.0
45389.54625021084,0.0
45385.342187317685,0.0
45403.67049252189,0.0
45440.02455815958,0.0
45414.90716738392,0.0
45467.54382700869,0.0
45464.10334011352,0.0
45457.77320334548,0.0
47491.181717624546,0.0
47436.627982420905,0.0
47461.109415618834,0.0
47417.76099111891,0.0
47493.01647688872,0.0
47559.253250827904,0.0
47572.206448259174,0.0
47557.80879765347,0.0
47566.82271162187,0.0
47552.419946983726,0.0
47572.95674072137,0.0
47556.63145617225,0.0
47626.4331325115,0.0
47610.54252671746,0.0
47595.03382452388,0.0
47660.11265732157,0.0
47653.28056754094,0.0
47643.97473704715,0.0
47681.38838345617,0.0
47650.6817113382,0.0
47641.28675308747,0.0
47717.19304380359,0.0
47690.842575949064,0.0
47725.2332581583,0.0
47686.44765521564,0.0
47683.81370761154,0.0
47726.56915177081,0.0
47122.63988960026,0.0
47149.55461530865,0.0
47174.84621668357,0.0
47196.17126356238,0.0
47148.04019787633,0.0
47098.11434341976,0.0
47081.045578782396,0.0
47070.568927100765,0.0
47082.950601132245,0.0
47058.24862568134,0.0
47053.56944907108,0.0
47032.421432851166,0.0
47007.36297488799,0.0
47024.04430253524,0.0
47008.09824963201,0.0
46997.82073129824,0.0
47002.21546050748,0.0
47026.87776797161,0.0
47016.9201704378,0.0
46997.3470417414,0.0
47385.619148683254,0.0
47398.33439922748,0.0
47415.058570143345,0.0
47368.68123358838,0.0
47407.6577366006,0.0
47393.830048654694,0.0
47366.67419322098,0.0
47278.49064548697,0.0
47239.14941216759,0.0
47211.29148115029,0.0
47263.424946381274,0.0
47215.91117233567,0.0
47246.06596692288,0.0
47215.3860318159,0.0
47243.234104405456,0.0
47277.10297323722,0.0
47240.77531761868,0.0
46661.35656105174,0.0
46656.66808099595,0.0
46662.89924891668,0.0
46636.09771792534,0.0
46630.67843699833,0.0
46645.55772096414,0.0
46662.13269560282,0.0
46658.61437901984,0.0
46673.2876299905,0.0
46735.06432101835,0.0
46734.83299849475,0.0
46742.74643953019,0.0
46727.030750700425,0.0
46726.64276446701,0.0
46746.36993731414,0.0
46746.059921483924,0.0
46741.956225356706,0.0
46734.827165260605,0.0
46748.28377772469,0.0
46740.22526111427,0.0
46743.193698783274,0.0
46731.24112918104,0.0
46731.38695157409,0.0
46736.15470720132,0.0
46747.73790670445,0.0
46744.450547449305,0.0
46935.746052626535,0.0
46907.02500105536,0.0
46928.7979662486,0.0
46901.453167405976,0.0
46885.94254225475,0.0
46953.47995015428,0.0
46979.20209462935,0.0
46940.51154893588,0.0
46918.95739313336,0.0
46872.280991090454,0.0
46860.54765010295,0.0
46871.12051622648,0.0
46878.022759439,0.0
46874.0770522788,0.0
46878.87402302525,0.0
46868.904374468555,0.0
46876.22926934775,0.0
46872.31732937837,0.0
46878.02022404946,0.0
46344.898778636336,0.0
46313.39008987244,0.0
46346.68877837986,0.0
46302.630507818154,0.0
46285.10129240719,0.0
46279.92993715364,0.0
46289.31632946396,0.0
46286.92346560595,0.0
46286.1973897347,0.0
46294.45944833831,0.0
46284.74194629318,0.0
46213.63354505406,0.0
46204.58359240494,0.0
46213.8538785124,0.0
46200.554455704216,0.0
46228.278382650285,0.0
46152.204006227,0.0
46166.571462442786,0.0
46167.97748765214,0.0
46177.51919821448,0.0
46148.40447902347,0.0
46173.382588164655,0.0
46178.582970994874,0.0
46157.099330053126,0.0
46170.701066283866,0.0
46161.80533242426,0.0
46384.28474481896,0.0
46386.146758003575,0.0
46392.63931944173,0.0
46411.052089982935,0.0
46446.79854337656,0.0
46420.30901052174,0.0
46440.43063467902,0.0
46447.13632992266,0.0
46421.710884154585,0.0
46447.434537493944,0.0
46451.14209577762,0.0
46413.915583094706,0.0
46496.32129691552,0.0
46494.532873784905,0.0
46514.137639309956,0.0
46492.94068643857,0.0
46508.38480351626,0.0
46488.8931519272,0.0
46554.23615607387,0.0
46523.3231244617,0.0
46554.394407312786,0.0
46556.5830700845,0.0
46523.494666710474,0.0
46546.03233161259,0.0
46548.10458205842,0.0
46514.510613076105,0.0
46523.16000415232,0.0
46534.5917364969,0.0
42298.03548819108,0.0
42304.49802559527,0.0
42277.329861920465,0.0
42279.570268479234,0.0
42289.041345105805,0.0
42272.98918370084,0.0
42272.7741200722,0.0
42285.9022714938,0.0
42316.499326099176,0.0
42307.39978659221,0.0
42279.93765424551,0.0
42276.025393344054,0.0
42302.781782377824,0.0
42131.441176876746,0.0
42112.34834693269,0.0
42132.64519690341,0.0
42133.12800589786,0.0
42139.702841411796,0.0
42121.67830348898,0.0
42116.13356292827,0.0
42142.38333882242,0.0
42161.3067525116,0.0
41923.28400012768,0.0
41915.86866520046,0.0
41934.71480184586,0.0
41941.29293865245,0.0
41906.75835025564,0.0
41905.82710236488,0.0
42027.036139691816,0.0
42026.10899353173,0.0
42018.75036315808,0.0
42020.86288891002,0.0
42028.737695772565,0.0
42019.91752757051,0.0
42022.5540584368,0.0
42027.61255423821,0.0
42024.27973956071,0.0
42024.37922284937,0.0
42022.71200470393,0.0
42610.7067098123,0.0
42604.19944901233,0.0
42604.39520805872,0.0
42600.652625958806,0.0
42600.288866175826,0.0
42611.41026675708,0.0
42612.487281494614,0.0
42612.70554092123,0.0
42610.16340440762,0.0
42601.07209204597,0.0
42611.028184220224,0.0
42607.50414632268,0.0
42735.938849411476,0.0
42696.85103511329,0.0
42699.579162895694,0.0
42744.05959636467,0.0
42695.41110037085,0.0
42725.526176358086,0.0
42703.33732303676,0.0
42739.32589331137,0.0
42726.33609208097,0.0
42703.42587199698,0.0
42734.733132974325,0.0
42649.808704205825,0.0
42650.28995141622,0.0
42653.69544648418,0.0
42679.913132947455,0.0
42511.88378999684,0.0
42483.95034301319,0.0
42498.34880538287,0.0
42516.81652977182,0.0
42523.75054556833,0.0
42431.621520390174,0.0
42478.14205513655,0.0
42477.59551703753,0.0
42461.70570860524,0.0
42435.4686497436,0.0
42458.56227371131,0.0
42473.41992837891,0.0
42334.16490871382,0.0
42328.92029863969,0.0
42335.161933357456,0.0
42334.94283888225,0.0
42329.15395840413,0.0
42345.534966760475,0.0
42377.73059905169,0.0
42385.67502325755,0.0
42388.03571293119,0.0
42386.70925461863,0.0
41549.16174806837,0.0
41525.62788154744,0.0
41554.78682474882,0.0
41526.98135740761,0.0
41526.86665351099,0.0
41551.830523560544,0.0
41552.60516441814,0.0
41527.299475567386,0.0
41538.37988161821,0.0
41611.91099093861,0.0
41589.739968673995,0.0
41638.51487929745,0.0
41660.15872015155,0.0
41590.424877383695,0.0
41680.750744663324,0.0
41631.86846652014,0.0
41664.33332410041,0.0
41765.07030580291,0.0
41768.39464510612,0.0
41769.75396487233,0.0
41775.97225207137,0.0
41766.98487253527,0.0
41767.85330543645,0.0
41774.42905360997,0.0
41772.357460218365,0.0
41768.062637838004,0.0
41769.49356049615,0.0
41771.25092179488,0.0
41228.146492670356,0.0
41162.21137048454,0.0
41220.566975011934,0.0
41177.60966167677,0.0
41252.62969695737,0.0
41182.65407151517,0.0
41232.446321072224,0.0
41248.649035455026,0.0
41071.56336908064,0.0
41093.98218589633,0.0
41102.70526859502,0.0
41149.44089073407,0.0
41065.85069913017,0.0
41110.84126049242,0.0
41087.613594042596,0.0
41284.865763197624,0.0
41266.63970917277,0.0
41288.13868175326,0.0
41277.973589197936,0.0
41286.13959011966,0.0
41276.339664940344,0.0
41293.84805384922,0.0
41294.91245588837,0.0
41303.03840875623,0.0
41264.52094202119,0.0
41280.48060544943,0.0
41277.8439137533,0.0
41299.280353633905,0.0
41362.66672685473,0.0
41341.33812784126,0.0
41353.837133886744,0.0
42876.433230397546,0.0
42904.17566908159,0.0
42876.15337125906,0.0
42895.49480629182,0.0
42931.425068724246,0.0
42955.19853550515,0.0
42935.57598665259,0.0
42953.10437999408,0.0
42906.341489921484,0.0
42914.08179990978,0.0
42930.975496917934,0.0
42927.26769947786,0.0
42770.42266270668,0.0
42831.11633988373,0.0
42747.76127229849,0.0
42837.126798467834,0.0
42752.73771549409,0.0
42828.49907245525,0.0
42802.07476061002,0.0
42767.724991371404,0.0
42849.40060778028,0.0
42812.498357177334,0.0
42811.2435308049,0.0
43028.04080243375,0.0
42980.2349791471,0.0
42994.77795675116,0.0
43037.39109904678,0.0
42997.1743444424,0.0
43003.21064663628,0.0
43038.37212338215,0.0
43029.35665549788,0.0
43087.801137960545,0.0
43081.2538208385,0.0
43104.58074241092,0.0
43110.14404094334,0.0
43084.84100310245,0.0
43065.967312883025,0.0
43081.57703371095,0.0
43158.74245099951,0.0
43135.98155010856,0.0
43167.97732727091,0.0
43137.5602265924,0.0
43163.041724286006,0.0
43152.46274123729,0.0
43139.76839766668,0.0
43120.57414531538,0.0
43154.68812959085,0.0
43567.767816754036,0.0
43542.61188507642,0.0
43567.799102703015,0.0
43552.69324972844,0.0
43541.82271577041,0.0
43568.12766246855,0.0
43546.32266856342,0.0
43543.876715055856,0.0
43560.70590659043,0.0
43550.98310033617,0.0
43543.36891765291,0.0
43543.685985327655,0.0
43564.76283372146,0.0
43560.00215640789,0.0
43566.00438061645,0.0
43395.40091250993,0.0
43478.899072103704,0.0
43414.74390124805,0.0
43471.99930895998,0.0
43476.34121686146,0.0
43243.92425347517,0.0
43232.46091711768,0.0
43235.15554291958,0.0
43226.178327798785,0.0
43247.009689635655,0.0
43232.00825210733,0.0
43237.06303014113,0.0
43246.115155447675,0.0
43226.12483986561,0.0
43242.050263797304,0.0
43241.01077155995,0.0
43232.452154207596,0.0
43231.12139487315,0.0
43249.187524139445,0.0
43227.28217743468,0.0
43242.90751849221,0.0
43228.75414808922,0.0
43606.212868581824,0.0
43609.82529795263,0.0
43598.51756019343,0.0
43606.53704156019,0.0
43629.60017879896,0.0
43611.98463992738,0.0
43597.80478030384,0.0
43665.16871639243,0.0
43666.2593673166,0.0
43698.86184254243,0.0
43686.94974350366,0.0
43670.43009232425,0.0
43700.590393254424,0.0
43656.537454348305,0.0
43689.100481025795,0.0
43655.6742854156,0.0
43745.944262864694,0.0
43703.66499487895,0.0
43719.60275671561,0.0
43716.66612095507,0.0
43802.48686519466,0.0
43788.44712829884,0.0
43797.81149407804,0.0
43782.94268559427,0.0
43787.764831801476,0.0
43788.38253127005,0.0
43794.87127862279,0.0
43800.16172180168,0.0
43805.142283819754,0.0
43781.73968248733,0.0
43792.29786261808,0.0
43805.9706415929,0.0
43907.882912792804,0.0
43896.1001193181,0.0
43874.065410651776,0.0
43884.524342985096,0.0
43870.42538928869,0.0
43880.28922209645,0.0
43912.512727793764,0.0
43833.44550015085,0.0
43821.39755282064,0.0
43826.63172304338,0.0
43832.60769084935,0.0
43824.029099703206,0.0
43807.24149119617,0.0
43827.25295644577,0.0
43832.33314699334,0.0
43814.096728654615,0.0
44173.382928032705,0.0
44156.618771621586,0.0
44166.32474729155,0.0
44172.02140463812,0.0
44159.758506916434,0.0
44172.18151407265,0.0
44169.14790610594,0.0
44160.13656848048,0.0
44161.794380408995,0.0
44168.275746804116,0.0
44171.593948747606,0.0
44154.36188957726,0.0
44174.36541365083,0.0
44166.83525100108,0.0
44318.08179158744,0.0
44289.386766247844,0.0
44293.54054771821,0.0
44302.664442587964,0.0
44324.73777748715,0.0
44323.73313300527,0.0
44297.65663476024,0.0
44308.25820814648,0.0
44287.73126490748,0.0
44325.78830365708,0.0
44286.19499124264,0.0
44330.336971611585,0.0
44329.042886590345,0.0
44315.962993235335,0.0
58407.78111962103,0.0
58405.30747803043,0.0
58276.59696146452,0.0
58254.60162789798,0.0
58283.50612034943,0.0
58336.83575275854,0.0
58343.35069759031,0.0
58342.31583577156,0.0
58305.082369206364,0.0
58324.34465741699,0.0
58252.93216727046,0.0
58253.502413590075,0.0
58330.905103326135,0.0
58048.44284550029,0.0
58038.29479920549,0.0
58041.90911304144,0.0
58043.38544138353,0.0
58066.75237210867,0.0
58064.526933066125,0.0
58044.29826460295,0.0
58037.193879663064,0.0
58240.5849826493,0.0
58229.921929688055,0.0
58210.221548565074,0.0
58233.376851864705,0.0
58228.42970767327,0.0
58203.624181256535,0.0
58197.38343089477,0.0
58216.712139026946,0.0
58728.87238200482,0.0
58673.183738348656,0.0
58694.60942926114,0.0
58674.55949744133,0.0
58698.504987978464,0.0
58732.4352831982,0.0
58725.58218397745,0.0
58753.773895538325,0.0
58687.84045539909,0.0
58758.796860850045,0.0
58712.4998721318,0.0
58709.91229997727,0.0
58492.70706894842,0.0
58483.51192157719,0.0
58488.44950774912,0.0
58505.57866016069,0.0
58489.472035423205,0.0
58497.004196690395,0.0
58470.76654613448,0.0
58465.661530634585,0.0
58495.96339118066,0.0
59206.56160642528,0.0
59203.09590778669,0.0
59268.23931484219,0.0
59265.004805298435,0.0
59273.06454095228,0.0
59299.50207337235,0.0
59250.536999523305,0.0
59127.80808814108,0.0
59154.0935717248,0.0
59191.354516594634,0.0
59196.397134953884,0.0
59035.602408321145,0.0
59036.195964182305,0.0
59039.27352062639,0.0
59041.17633817653,0.0
59038.718001471425,0.0
59039.07878696021,0.0
59037.74497425611,0.0
59037.071309485276,0.0
59574.26532959431,0.0
59572.25967421756,0.0
59520.15358212326,0.0
59574.63612132678,0.0
59539.34526552884,0.0
59584.276287211454,0.0
59533.77924775911,0.0
59524.120741951985,0.0
59564.30731458487,0.0
59566.168423183946,0.0
59571.22195924342,0.0
59576.38686883137,0.0
59571.566738601825,0.0
59605.66486421354,0.0
59591.234243987434,0.0
61402.19205253819,0.0
61425.77410170277,0.0
61408.22592804818,0.0
61386.32881242666,0.0
61330.57182446376,0.0
61332.529994681754,0.0
61392.425223160986,0.0
61398.64860517785,0.0
61363.90889231384,0.0
61010.77731755208,0.0
61162.27215974976,0.0
61012.44632041243,0.0
61176.28393185196,0.0
61064.9237845756,0.0
61087.88942057212,0.0
60892.812090489526,0.0
60996.2927720375,0.0
60854.39304688829,0.0
60943.28641524092,0.0
60796.5975506273,0.0
60884.27867375374,0.0
60828.03383700106,0.0
60746.07928159792,0.0
60650.07862312743,0.0
60593.63159701086,0.0
60688.30573723368,0.0
60694.828999275545,0.0
60527.7495237047,0.0
60488.64960337395,0.0
60505.044925772876,0.0
60495.320422622455,0.0
60516.16192134838,0.0
60482.84817181309,0.0
60505.70851812114,0.0
60497.83261836041,0.0
60504.348910650995,0.0
60478.39634248652,0.0
60273.72761498174,0.0
60272.80213497179,0.0
60265.15830816985,0.0
60280.397208379036,0.0
60272.019234349544,0.0
60284.90905158406,0.0
60272.27361498997,0.0
60281.33241869828,0.0
60055.21590148926,0.0
60064.448468353155,0.0
60066.06052121829,0.0
60079.96500357689,0.0
60096.575955287495,0.0
60064.49426293672,0.0
60069.27092705682,0.0
60054.0486852198,0.0
60076.26976063381,0.0
60084.10856490458,0.0
60103.01131349098,0.0
60084.34407164673,0.0
60102.32528312569,0.0
59848.52002926507,0.0
59898.20588514239,0.0
59857.585239045446,0.0
59929.27851122365,0.0
59898.44216762448,0.0
59939.00556342298,0.0
59902.725585736516,0.0
59841.627472992215,0.0
57679.8368012306,0.0
57683.79036151387,0.0
57664.78035173947,0.0
57670.75237097242,0.0
57680.81907016185,0.0
57738.715154767815,0.0
57728.31731742442,0.0
57740.85523749528,0.0
57737.4615752039,0.0
57737.26153113395,0.0
57736.39584435992,0.0
57739.96183959386,0.0
57735.159619182574,0.0
57733.098462222406,0.0
57738.27902044771,0.0
57873.38284277542,0.0
57902.946204895234,0.0
57866.44755024722,0.0
57928.604198133646,0.0
58026.16437894699,0.0
58006.44210186655,0.0
57971.105468094494,0.0
58029.79058586114,0.0
57952.27598876352,0.0
57949.293177725245,0.0
57930.79662458852,0.0
57305.50637683392,0.0
57317.39980741909,0.0
57306.79511153652,0.0
57324.49475127689,0.0
57295.67707540362,0.0
57340.801868623006,0.0
57316.67637497499,0.0
57340.32439466982,0.0
57337.11270368637,0.0
57337.85200903713,0.0
57234.93879811934,0.0
57218.74272538738,0.0
57206.98971192153,0.0
57237.59455330249,0.0
57413.84311978833,0.0
57415.97597758814,0.0
57407.848799200736,0.0
57414.91060442341,0.0
57405.617380660005,0.0
57422.3796834302,0.0
57416.64463203125,0.0
57407.93360342633,0.0
57396.505030325694,0.0
57408.159775792425,0.0
57421.874358076326,0.0
57405.9565983716,0.0
57408.01568435513,0.0
57408.05002424903,0.0
57409.4419092157,0.0
57400.12910817408,0.0
57408.84871417275,0.0
57405.516995784994,0.0
57397.717679337,0.0
57399.04870735763,0.0
56972.63465694027,0.0
56979.30015259812,0.0
56977.90785409525,0.0
57075.12229560993,0.0
57037.27210967596,0.0
57048.000394342904,0.0
56979.560862948216,0.0
57008.826991841706,0.0
57075.5666530923,0.0
57026.856151007654,0.0
57077.18461264184,0.0
56876.775187808154,0.0
56865.865753223334,0.0
56885.32934545126,0.0
56872.63489068271,0.0
56869.672607094064,0.0
56876.05241509473,0.0
56906.67253522621,0.0
56951.543024226106,0.0
56922.109403931325,0.0
56955.8942900469,0.0
56963.38578115983,0.0
56955.74487615735,0.0
56965.145501607825,0.0
56791.662507057576,0.0
56809.60352069841,0.0
56769.360664967644,0.0
56788.20752988123,0.0
56790.018297758106,0.0
56779.868030219215,0.0
56777.61168448661,0.0
56763.807867897514,0.0
56810.89390188467,0.0
56769.71467994927,0.0
56432.081699361705,0.0
56434.01885706101,0.0
56404.84264753477,0.0
56463.182941426996,0.0
56450.69985753281,0.0
56462.56236707034,0.0
56453.6333993413,0.0
56452.738662970434,0.0
56454.78715464004,0.0
56453.59527189015,0.0
56590.50522593825,0.0
56618.10293030234,0.0
56579.45821226998,0.0
56636.00652262284,0.0
56565.22122581571,0.0
56680.97027247272,0.0
56708.22356538105,0.0
56747.70584917109,0.0
56669.24034967937,0.0
56677.68338021412,0.0
56694.28039572416,0.0
56721.626030055915,0.0
56723.508623704365,0.0
55372.91878774406,0.0
55370.026233053715,0.0
55376.99955958836,0.0
55370.4439946105,0.0
55330.53845353409,0.0
55364.507367173064,0.0
55377.385771105284,0.0
55376.7252739382,0.0
55350.38722263431,0.0
55332.0022242046,0.0
55211.8049163656,0.0
55231.15959845588,0.0
55246.67627422599,0.0
55207.027723214596,0.0
55251.89120882142,0.0
55181.93807494877,0.0
54686.434180221084,0.0
54679.618023322975,0.0
54669.214198138216,0.0
54729.23032571065,0.0
54805.16593027199,0.0
54833.90066485201,0.0
54806.81197596237,0.0
54843.42911101952,0.0
54825.11507557116,0.0
54817.98796147649,0.0
54790.13574785296,0.0
54880.352453539526,0.0
54880.86740995328,0.0
54902.08737942612,0.0
54911.16531102714,0.0
54923.52673282645,0.0
54924.27515389681,0.0
54907.20234175741,0.0
54886.032695526905,0.0
54984.86956665878,0.0
55037.85310210497,0.0
55059.45076844953,0.0
55058.78702943314,0.0
54981.90155475443,0.0
55505.999041310366,0.0
55560.19322487939,0.0
55544.74814248105,0.0
55548.40254156263,0.0
55508.56992602269,0.0
55709.415865166455,0.0
55700.41489830944,0.0
55708.38353306226,0.0
55748.2845600933,0.0
55847.7554610158,0.0
55897.183577220654,0.0
55861.11536504708,0.0
55891.442016915076,0.0
55812.69942748389,0.0
55858.628716528154,0.0
55835.638926849526,0.0
55813.12999147766,0.0
55812.84692130102,0.0
56035.158426592854,0.0
55997.66313183265,0.0
56108.14435411612,0.0
56085.94250137683,0.0
55946.08138674333,0.0
56038.88602093525,0.0
55985.19387418264,0.0
56029.747533018985,0.0
55918.18719584827,0.0
56058.38723500601,0.0
56312.737316462466,0.0
56208.013579368235,0.0
48805.10292945767,0.0
48813.874600180825,0.0
48806.84966047443,0.0
48806.044121197694,0.0
48805.66347522825,0.0
48818.26700741944,0.0
48812.10352669969,0.0
48799.21653857824,0.0
48805.91227974051,0.0
48822.61354366627,0.0
48786.49686860146,0.0
48783.85477894372,0.0
48776.555862995796,0.0
48781.9918941495,0.0
48783.41172845903,0.0
48777.51842886597,0.0
48773.815026402626,0.0
48776.111672000894,0.0
48699.278992811494,0.0
48693.753414944615,0.0
48693.05411030662,0.0
48703.301498066845,0.0
48694.163651644136,0.0
48942.977097122384,0.0
48943.24949762586,0.0
48936.783350903854,0.0
48945.86809962023,0.0
48942.13841122972,0.0
48947.94644645483,0.0
48932.55303104945,0.0
48932.01026175673,0.0
48937.198478833874,0.0
48951.98381407366,0.0
48953.43412941395,0.0
48929.640413545516,0.0
48948.10702737881,0.0
49039.011315487005,0.0
49042.70320164286,0.0
49047.10670598662,0.0
49012.02127280309,0.0
49029.34030976474,0.0
49010.04284254877,0.0
49022.14973641188,0.0
49035.60398336083,0.0
49042.4180717017,0.0
49050.142859743,0.0
49142.3361800535,0.0
49154.55878778913,0.0
49149.06596337399,0.0
49159.672140369206,0.0
49159.8536530576,0.0
49146.33330729915,0.0
49157.62400162926,0.0
49167.94716715292,0.0
49266.15130894107,0.0
49252.18001679083,0.0
49251.44570554012,0.0
49235.89828972384,0.0
49222.314831118594,0.0
49248.07593978133,0.0
49234.04040548721,0.0
49225.673786407824,0.0
49236.981111517736,0.0
49339.211306782854,0.0
49328.76313643297,0.0
49409.53927572811,0.0
49508.076690701215,0.0
49467.372436343765,0.0
49417.32926004903,0.0
49489.135367215364,0.0
49361.13969246715,0.0
49383.89017136015,0.0
49348.608769907514,0.0
49506.04932084337,0.0
48049.498250501856,0.0
48016.1242950319,0.0
48017.98887141864,0.0
48042.17326599036,0.0
48003.00308123929,0.0
48030.95692985385,0.0
48013.40443250992,0.0
48047.99757107086,0.0
48029.42461244595,0.0
48044.45461426851,0.0
47937.61816858774,0.0
47919.632740199915,0.0
47865.26874096597,0.0
47920.304489023765,0.0
47945.18535948897,0.0
47866.9822926051,0.0
47925.652084289206,0.0
47841.992004688625,0.0
48148.748908653346,0.0
48152.14509732281,0.0
48109.90926226577,0.0
48108.00387211694,0.0
48112.1125983247,0.0
48155.39720646834,0.0
48159.73551757613,0.0
48107.476982710454,0.0
48135.32387750655,0.0
48149.72717004139,0.0
48120.69574564195,0.0
48184.19289099551,0.0
48193.855629010395,0.0
48184.71191345918,0.0
48175.692481673614,0.0
48178.92050888035,0.0
48173.11072928554,0.0
48171.01195689067,0.0
48200.206379380375,0.0
48168.55728066055,0.0
48174.32162396416,0.0
48315.407320666185,0.0
48313.550840314914,0.0
48313.3507518979,0.0
48315.486616203896,0.0
48314.954866696884,0.0
48313.36321510889,0.0
48315.673747793255,0.0
48313.619016858655,0.0
48315.12650644144,0.0
48314.87057827954,0.0
48314.05636870189,0.0
48410.12273943257,0.0
48454.885741163285,0.0
48458.05863775084,0.0
48385.9014525161,0.0
48397.71682213339,0.0
48401.2800912619,0.0
48456.60036948979,0.0
48395.804738521394,0.0
48613.64642616848,0.0
48606.618680574255,0.0
48607.419241317846,0.0
48603.97908520095,0.0
48613.951800407056,0.0
48636.15503485675,0.0
48636.32175466967,0.0
48617.480343663454,0.0
48627.06987623263,0.0
48501.05995955322,0.0
48519.38045732741,0.0
48554.790812325744,0.0
48572.93102306772,0.0
48541.375661107544,0.0
50408.004988082386,0.0
50415.75028801856,0.0
50417.76744669417,0.0
50453.97287965393,0.0
50397.960252823774,0.0
50418.04405589151,0.0
50470.61117119603,0.0
50394.33280958576,0.0
50481.18911459561,0.0
50514.621803973125,0.0
50516.159808144366,0.0
50542.12521819493,0.0
50585.84135936288,0.0
50537.16426021552,0.0
