Gesamtbetrag_Einkuenfte,Versorgungsbezuege
40047,0.0
40043,0.0
40040,0.0
40050,0.0
40048,0.0
40049,0.0
39774,0.0
39859,0.0
39847,0.0
39843,0.0
39802,0.0
39945,0.0
39947,0.0
39938,0.0
39948,0.0
39953,0.0
39982,0.0
39958,0.0
39898,0.0
39881,0.0
39914,0.0
39928,0.0
39888,0.0
39896,0.0
39919,0.0
39923,0.0
39588,0.0
39603,0.0
39591,0.0
39613,0.0
39589,0.0
39590,0.0
39603,0.0
39657,0.0
39649,0.0
39624,0.0
39624,0.0
39666,0.0
39753,0.0
39687,0.0
39758,0.0
39674,0.0
39732,0.0
39745,0.0
39696,0.0
39709,0.0
39672,0.0
39742,0.0
39717,0.0
39746,0.0
39479,0.0
39474,0.0
39469,0.0
39477,0.0
39480,0.0
39535,0.0
39534,0.0
39543,0.0
39529,0.0
39523,0.0
39513,0.0
39512,0.0
39532,0.0
39512,0.0
39404,0.0
39426,0.0
39450,0.0
39450,0.0
39452,0.0
39454,0.0
39450,0.0
39454,0.0
39417,0.0
39418,0.0
39445,0.0
39349,0.0
39367,0.0
39377,0.0
39379,0.0
39387,0.0
40305,0.0
40348,0.0
40332,0.0
40340,0.0
40355,0.0
40347,0.0
40349,0.0
40310,0.0
40332,0.0
40329,0.0
40323,0.0
40390,0.0
40406,0.0
40383,0.0
40381,0.0
40405,0.0
40294,0.0
40266,0.0
40275,0.0
40261,0.0
40214,0.0
40220,0.0
40199,0.0
40243,0.0
40207,0.0
40223,0.0
40209,0.0
40613,0.0
40574,0.0
40591,0.0
40598,0.0
40612,0.0
40619,0.0
40589,0.0
40577,0.0
40592,0.0
40505,0.0
40503,0.0
40506,0.0
40508,0.0
40510,0.0
40828,0.0
40798,0.0
40828,0.0
40822,0.0
40802,0.0
40810,0.0
40797,0.0
40805,0.0
40801,0.0
40811,0.0
40793,0.0
40677,0.0
40708,0.0
40885,0.0
40857,0.0
40979,0.0
40939,0.0
41001,0.0
40970,0.0
41016,0.0
44952,0.0
44922,0.0
44918,0.0
44906,0.0
44896,0.0
44903,0.0
44913,0.0
44909,0.0
44901,0.0
44916,0.0
44900,0.0
44907,0.0
44912,0.0
44981,0.0
44985,0.0
44981,0.0
45001,0.0
45027,0.0
44985,0.0
44997,0.0
44986,0.0
45045,0.0
45043,0.0
45049,0.0
45041,0.0
45047,0.0
45047,0.0
45042,0.0
45050,0.0
45051,0.0
45234,0.0
45233,0.0
45226,0.0
45217,0.0
45219,0.0
45234,0.0
45237,0.0
45174,0.0
45103,0.0
45148,0.0
45154,0.0
45104,0.0
44506,0.0
44518,0.0
44502,0.0
44465,0.0
44549,0.0
44499,0.0
44543,0.0
44581,0.0
44555,0.0
44562,0.0
44574,0.0
44565,0.0
44607,0.0
44640,0.0
44613,0.0
44629,0.0
44635,0.0
44640,0.0
44649,0.0
44804,0.0
44803,0.0
44779,0.0
44764,0.0
44814,0.0
44789,0.0
44806,0.0
44797,0.0
44781,0.0
44768,0.0
44808,0.0
44802,0.0
44812,0.0
44805,0.0
44800,0.0
44812,0.0
45914,0.0
45930,0.0
45908,0.0
45908,0.0
45925,0.0
45919,0.0
45916,0.0
45906,0.0
45904,0.0
45911,0.0
45843,0.0
45862,0.0
45874,0.0
45848,0.0
45834,0.0
45839,0.0
45767,0.0
45753,0.0
45761,0.0
45763,0.0
45746,0.0
45759,0.0
45770,0.0
45760,0.0
45745,0.0
45813,0.0
45789,0.0
45802,0.0
45801,0.0
46007,0.0
45989,0.0
46003,0.0
46018,0.0
46023,0.0
45987,0.0
46005,0.0
46007,0.0
46030,0.0
46026,0.0
46046,0.0
46129,0.0
46106,0.0
45568,0.0
45609,0.0
45546,0.0
45537,0.0
45533,0.0
45507,0.0
45554,0.0
45545,0.0
45536,0.0
45543,0.0
45634,0.0
45632,0.0
45640,0.0
45657,0.0
45655,0.0
45710,0.0
45622,0.0
45710,0.0
45654,0.0
45716,0.0
45397,0.0
45368,0.0
45390,0.0
45385,0.0
45404,0.0
45440,0.0
45415,0.0
45468,0.0
45464,0.0
45458,0.0
47491,0.0
47437,0.0
47461,0.0
47418,0.0
47493,0.0
47559,0.0
47572,0.0
47558,0.0
47567,0.0
47552,0.0
47573,0.0
47557,0.0
47626,0.0
47611,0.0
47595,0.0
47660,0.0
47653,0.0
47644,0.0
47681,0.0
47651,0.0
47641,0.0
47717,0.0
47691,0.0
47725,0.0
47686,0.0
47684,0.0
47727,0.0
47123,0.0
47150,0.0
47175,0.0
47196,0.0
47148,0.0
47098,0.0
47081,0.0
47071,0.0
47083,0.0
47058,0.0
47054,0.0
47032,0.0
47007,0.0
47024,0.0
47008,0.0
46998,0.0
47002,0.0
47027,0.0
47017,0.0
46997,0.0
47386,0.0
47398,0.0
47415,0.0
47369,0.0
47408,0.0
47394,0.0
47367,0.0
47278,0.0
47239,0.0
47211,0.0
47263,0.0
47216,0.0
47246,0.0
47215,0.0
47243,0.0
47277,0.0
47241,0.0
46661,0.0
46657,0.0
46663,0.0
46636,0.0
46631,0.0
46646,0.0
46662,0.0
46659,0.0
46673,0.0
46735,0.0
46735,0.0
46743,0.0
46727,0.0
46727,0.0
46746,0.0
46746,0.0
46742,0.0
46735,0.0
46748,0.0
46740,0.0
46743,0.0
46731,0.0
46731,0.0
46736,0.0
46748,0.0
46744,0.0
46936,0.0
46907,0.0
46929,0.0
46901,0.0
46886,0.0
46953,0.0
46979,0.0
46941,0.0
46919,0.0
46872,0.0
46861,0.0
46871,0.0
46878,0.0
46874,0.0
46879,0.0
46869,0.0
46876,0.0
46872,0.0
46878,0.0
46345,0.0
46313,0.0
46347,0.0
46303,0.0
46285,0.0
46280,0.0
46289,0.0
46287,0.0
46286,0.0
46294,0.0
46285,0.0
46214,0.0
46205,0.0
46214,0.0
46201,0.0
46228,0.0
46152,0.0
46167,0.0
46168,0.0
46178,0.0
46148,0.0
46173,0.0
46179,0.0
46157,0.0
46171,0.0
46162,0.0
46384,0.0
46386,0.0
46393,0.0
46411,0.0
46447,0.0
46420,0.0
46440,0.0
46447,0.0
46422,0.0
46447,0.0
46451,0.0
46414,0.0
46496,0.0
46495,0.0
46514,0.0
46493,0.0
46508,0.0
46489,0.0
46554,0.0
46523,0.0
46554,0.0
46557,0.0
46523,0.0
46546,0.0
46548,0.0
46515,0.0
46523,0.0
46535,0.0
42298,0.0
42304,0.0
42277,0.0
42280,0.0
42289,0.0
42273,0.0
42273,0.0
42286,0.0
42316,0.0
42307,0.0
42280,0.0
42276,0.0
42303,0.0
42131,0.0
42112,0.0
42133,0.0
42133,0.0
42140,0.0
42122,0.0
42116,0.0
42142,0.0
42161,0.0
41923,0.0
41916,0.0
41935,0.0
41941,0.0
41907,0.0
41906,0.0
42027,0.0
42026,0.0
42019,0.0
42021,0.0
42029,0.0
42020,0.0
42023,0.0
42028,0.0
42024,0.0
42024,0.0
42023,0.0
42611,0.0
42604,0.0
42604,0.0
42601,0.0
42600,0.0
42611,0.0
42612,0.0
42613,0.0
42610,0.0
42601,0.0
42611,0.0
42608,0.0
42736,0.0
42697,0.0
42700,0.0
42744,0.0
42695,0.0
42726,0.0
42703,0.0
42739,0.0
42726,0.0
42703,0.0
42735,0.0
42650,0.0
42650,0.0
42654,0.0
42680,0.0
42512,0.0
42484,0.0
42498,0.0
42517,0.0
42524,0.0
42432,0.0
42478,0.0
42478,0.0
42462,0.0
42435,0.0
42459,0.0
42473,0.0
42334,0.0
42329,0.0
42335,0.0
42335,0.0
42329,0.0
42346,0.0
42378,0.0
42386,0.0
42388,0.0
42387,0.0
41549,0.0
41526,0.0
41555,0.0
41527,0.0
41527,0.0
41552,0.0
41553,0.0
41527,0.0
41538,0.0
41612,0.0
41590,0.0
41639,0.0
41660,0.0
41590,0.0
41681,0.0
41632,0.0
41664,0.0
41765,0.0
41768,0.0
41770,0.0
41776,0.0
41767,0.0
41768,0.0
41774,0.0
41772,0.0
41768,0.0
41769,0.0
41771,0.0
41228,0.0
41162,0.0
41221,0.0
41178,0.0
41253,0.0
41183,0.0
41232,0.0
41249,0.0
41072,0.0
41094,0.0
41103,0.0
41149,0.0
41066,0.0
41111,0.0
41088,0.0
41285,0.0
41267,0.0
41288,0.0
41278,0.0
41286,0.0
41276,0.0
41294,0.0
41295,0.0
41303,0.0
41265,0.0
41280,0.0
41278,0.0
41299,0.0
41363,0.0
41341,0.0
41354,0.0
42876,0.0
42904,0.0
42876,0.0
42895,0.0
42931,0.0
42955,0.0
42936,0.0
42953,0.0
42906,0.0
42914,0.0
42931,0.0
42927,0.0
42770,0.0
42831,0.0
42748,0.0
42837,0.0
42753,0.0
42828,0.0
42802,0.0
42768,0.0
42849,0.0
42812,0.0
42811,0.0
43028,0.0
42980,0.0
42995,0.0
43037,0.0
42997,0.0
43003,0.0
43038,0.0
43029,0.0
43088,0.0
43081,0.0
43105,0.0
43110,0.0
43085,0.0
43066,0.0
43082,0.0
43159,0.0
43136,0.0
43168,0.0
43138,0.0
43163,0.0
43152,0.0
43140,0.0
43121,0.0
43155,0.0
43568,0.0
43543,0.0
43568,0.0
43553,0.0
43542,0.0
43568,0.0
43546,0.0
43544,0.0
43561,0.0
43551,0.0
43543,0.0
43544,0.0
43565,0.0
43560,0.0
43566,0.0
43395,0.0
43479,0.0
43415,0.0
43472,0.0
43476,0.0
43244,0.0
43232,0.0
43235,0.0
43226,0.0
43247,0.0
43232,0.0
43237,0.0
43246,0.0
43226,0.0
43242,0.0
43241,0.0
43232,0.0
43231,0.0
43249,0.0
43227,0.0
43243,0.0
43229,0.0
43606,0.0
43610,0.0
43599,0.0
43607,0.0
43630,0.0
43612,0.0
43598,0.0
43665,0.0
43666,0.0
43699,0.0
43687,0.0
43670,0.0
43701,0.0
43657,0.0
43689,0.0
43656,0.0
43746,0.0
43704,0.0
43720,0.0
43717,0.0
43802,0.0
43788,0.0
43798,0.0
43783,0.0
43788,0.0
43788,0.0
43795,0.0
43800,0.0
43805,0.0
43782,0.0
43792,0.0
43806,0.0
43908,0.0
43896,0.0
43874,0.0
43885,0.0
43870,0.0
43880,0.0
43913,0.0
43833,0.0
43821,0.0
43827,0.0
43833,0.0
43824,0.0
43807,0.0
43827,0.0
43832,0.0
43814,0.0
44173,0.0
44157,0.0
44166,0.0
44172,0.0
44160,0.0
44172,0.0
44169,0.0
44160,0.0
44162,0.0
44168,0.0
44172,0.0
44154,0.0
44174,0.0
44167,0.0
44318,0.0
44289,0.0
44294,0.0
44303,0.0
44325,0.0
44324,0.0
44298,0.0
44308,0.0
44288,0.0
44326,0.0
44286,0.0
44330,0.0
44329,0.0
44316,0.0
58408,0.0
58405,0.0
58277,0.0
58255,0.0
58284,0.0
58337,0.0
58343,0.0
58342,0.0
58305,0.0
58324,0.0
58253,0.0
58254,0.0
58331,0.0
58048,0.0
58038,0.0
58042,0.0
58043,0.0
58067,0.0
58065,0.0
58044,0.0
58037,0.0
58241,0.0
58230,0.0
58210,0.0
58233,0.0
58228,0.0
58204,0.0
58197,0.0
58217,0.0
58729,0.0
58673,0.0
58695,0.0
58675,0.0
58699,0.0
58732,0.0
58726,0.0
58754,0.0
58688,0.0
58759,0.0
58712,0.0
58710,0.0
58493,0.0
58484,0.0
58488,0.0
58506,0.0
58489,0.0
58497,0.0
58471,0.0
58466,0.0
58496,0.0
59207,0.0
59203,0.0
59268,0.0
59265,0.0
59273,0.0
59300,0.0
59251,0.0
59128,0.0
59154,0.0
59191,0.0
59196,0.0
59036,0.0
59036,0.0
59039,0.0
59041,0.0
59039,0.0
59039,0.0
59038,0.0
59037,0.0
59574,0.0
59572,0.0
59520,0.0
59575,0.0
59539,0.0
59584,0.0
59534,0.0
59524,0.0
59564,0.0
59566,0.0
59571,0.0
59576,0.0
59572,0.0
59606,0.0
59591,0.0
61402,0.0
61426,0.0
61408,0.0
61386,0.0
61331,0.0
61333,0.0
61392,0.0
61399,0.0
61364,0.0
61011,0.0
61162,0.0
61012,0.0
61176,0.0
61065,0.0
61088,0.0
60893,0.0
60996,0.0
60854,0.0
60943,0.0
60797,0.0
60884,0.0
60828,0.0
60746,0.0
60650,0.0
60594,0.0
60688,0.0
60695,0.0
60528,0.0
60489,0.0
60505,0.0
60495,0.0
60516,0.0
60483,0.0
60506,0.0
60498,0.0
60504,0.0
60478,0.0
60274,0.0
60273,0.0
60265,0.0
60280,0.0
60272,0.0
60285,0.0
60272,0.0
60281,0.0
60055,0.0
60064,0.0
60066,0.0
60080,0.0
60097,0.0
60064,0.0
60069,0.0
60054,0.0
60076,0.0
60084,0.0
60103,0.0
60084,0.0
60102,0.0
59849,0.0
59898,0.0
59858,0.0
59929,0.0
59898,0.0
59939,0.0
59903,0.0
59842,0.0
57680,0.0
57684,0.0
57665,0.0
57671,0.0
57681,0.0
57739,0.0
57728,0.0
57741,0.0
57737,0.0
57737,0.0
57736,0.0
57740,0.0
57735,0.0
57733,0.0
57738,0.0
57873,0.0
57903,0.0
57866,0.0
57929,0.0
58026,0.0
58006,0.0
57971,0.0
58030,0.0
57952,0.0
57949,0.0
57931,0.0
57306,0.0
57317,0.0
57307,0.0
57324,0.0
57296,0.0
57341,0.0
57317,0.0
57340,0.0
57337,0.0
57338,0.0
57235,0.0
57219,0.0
57207,0.0
57238,0.0
57414,0.0
57416,0.0
57408,0.0
57415,0.0
57406,0.0
57422,0.0
57417,0.0
57408,0.0
57397,0.0
57408,0.0
57422,0.0
57406,0.0
57408,0.0
57408,0.0
57409,0.0
57400,0.0
57409,0.0
57406,0.0
57398,0.0
57399,0.0
56973,0.0
56979,0.0
56978,0.0
57075,0.0
57037,0.0
57048,0.0
56980,0.0
57009,0.0
57076,0.0
57027,0.0
57077,0.0
56877,0.0
56866,0.0
56885,0.0
56873,0.0
56870,0.0
56876,0.0
56907,0.0
56952,0.0
56922,0.0
56956,0.0
56963,0.0
56956,0.0
56965,0.0
56792,0.0
56810,0.0
56769,0.0
56788,0.0
56790,0.0
56780,0.0
56778,0.0
56764,0.0
56811,0.0
56770,0.0
56432,0.0
56434,0.0
56405,0.0
56463,0.0
56451,0.0
56463,0.0
56454,0.0
56453,0.0
56455,0.0
56454,0.0
56591,0.0
56618,0.0
56579,0.0
56636,0.0
56565,0.0
56681,0.0
56708,0.0
56748,0.0
56669,0.0
56678,0.0
56694,0.0
56722,0.0
56724,0.0
55373,0.0
55370,0.0
55377,0.0
55370,0.0
55331,0.0
55365,0.0
55377,0.0
55377,0.0
55350,0.0
55332,0.0
55212,0.0
55231,0.0
55247,0.0
55207,0.0
55252,0.0
55182,0.0
54686,0.0
54680,0.0
54669,0.0
54729,0.0
54805,0.0
54834,0.0
54807,0.0
54843,0.0
54825,0.0
54818,0.0
54790,0.0
54880,0.0
54881,0.0
54902,0.0
54911,0.0
54924,0.0
54924,0.0
54907,0.0
54886,0.0
54985,0.0
55038,0.0
55059,0.0
55059,0.0
54982,0.0
55506,0.0
55560,0.0
55545,0.0
55548,0.0
55509,0.0
55709,0.0
55700,0.0
55708,0.0
55748,0.0
55848,0.0
55897,0.0
55861,0.0
55891,0.0
55813,0.0
55859,0.0
55836,0.0
55813,0.0
55813,0.0
56035,0.0
55998,0.0
56108,0.0
56086,0.0
55946,0.0
56039,0.0
55985,0.0
56030,0.0
55918,0.0
56058,0.0
56313,0.0
56208,0.0
48805,0.0
48814,0.0
48807,0.0
48806,0.0
48806,0.0
48818,0.0
48812,0.0
48799,0.0
48806,0.0
48823,0.0
48786,0.0
48784,0.0
48777,0.0
48782,0.0
48783,0.0
48778,0.0
48774,0.0
48776,0.0
48699,0.0
48694,0.0
48693,0.0
48703,0.0
48694,0.0
48943,0.0
48943,0.0
48937,0.0
48946,0.0
48942,0.0
48948,0.0
48933,0.0
48932,0.0
48937,0.0
48952,0.0
48953,0.0
48930,0.0
48948,0.0
49039,0.0
49043,0.0
49047,0.0
49012,0.0
49029,0.0
49010,0.0
49022,0.0
49036,0.0
49042,0.0
49050,0.0
49142,0.0
49155,0.0
49149,0.0
49160,0.0
49160,0.0
49146,0.0
49158,0.0
49168,0.0
49266,0.0
49252,0.0
49251,0.0
49236,0.0
49222,0.0
49248,0.0
49234,0.0
49226,0.0
49237,0.0
49339,0.0
49329,0.0
49410,0.0
49508,0.0
49467,0.0
49417,0.0
49489,0.0
49361,0.0
49384,0.0
49349,0.0
49506,0.0
48049,0.0
48016,0.0
48018,0.0
48042,0.0
48003,0.0
48031,0.0
48013,0.0
48048,0.0
48029,0.0
48044,0.0
47938,0.0
47920,0.0
47865,0.0
47920,0.0
47945,0.0
47867,0.0
47926,0.0
47842,0.0
48149,0.0
48152,0.0
48110,0.0
48108,0.0
48112,0.0
48155,0.0
48160,0.0
48107,0.0
48135,0.0
48150,0.0
48121,0.0
48184,0.0
48194,0.0
48185,0.0
48176,0.0
48179,0.0
48173,0.0
48171,0.0
48200,0.0
48169,0.0
48174,0.0
48315,0.0
48314,0.0
48313,0.0
48315,0.0
48315,0.0
48313,0.0
48316,0.0
48314,0.0
48315,0.0
48315,0.0
48314,0.0
48410,0.0
48455,0.0
48458,0.0
48386,0.0
48398,0.0
48401,0.0
48457,0.0
48396,0.0
48614,0.0
48607,0.0
48607,0.0
48604,0.0
48614,0.0
48636,0.0
48636,0.0
48617,0.0
48627,0.0
48501,0.0
48519,0.0
48555,0.0
48573,0.0
48541,0.0
50408,0.0
50416,0.0
50418,0.0
50454,0.0
50398,0.0
50418,0.0
50471,0.0
50394,0.0
50481,0.0
50515,0.0
50516,0.0
50542,0.0
50586,0.0
50537,0.0
50624,0.0
50610,0.0
50603,0.0
50651,0.0
50618,0.0
50604,0.0
50627,0.0
50627,0.0
50632,0.0
50602,0.0
50625,0.0
50637,0.0
50834,0.0
50843,0.0
50820,0.0
50816,0.0
50850,0.0
50851,0.0
50841,0.0
50917,0.0
50859,0.0
50865,0.0
50853,0.0
50826,0.0
50965,0.0
50969,0.0
50929,0.0
50925,0.0
50985,0.0
50979,0.0
50997,0.0
50938,0.0
51122,0.0
51121,0.0
51122,0.0
51089,0.0
51096,0.0
51065,0.0
51095,0.0
51119,0.0
51087,0.0
51206,0.0
51192,0.0
51193,0.0
51189,0.0
51200,0.0
51208,0.0
51186,0.0
51190,0.0
51197,0.0
50029,0.0
50054,0.0
50050,0.0
50032,0.0
50022,0.0
50042,0.0
50043,0.0
50045,0.0
50047,0.0
50072,0.0
50122,0.0
50116,0.0
50120,0.0
50098,0.0
50337,0.0
50359,0.0
50341,0.0
50338,0.0
50342,0.0
50367,0.0
50344,0.0
50345,0.0
50214,0.0
50197,0.0
50250,0.0
50227,0.0
50205,0.0
50215,0.0
50195,0.0
50192,0.0
50226,0.0
50271,0.0
49952,0.0
49929,0.0
49928,0.0
49918,0.0
49959,0.0
49935,0.0
49924,0.0
49917,0.0
49959,0.0
49949,0.0
49948,0.0
49942,0.0
49951,0.0
49913,0.0
49955,0.0
49946,0.0
49928,0.0
49645,0.0
49622,0.0
49646,0.0
49629,0.0
49629,0.0
49628,0.0
49620,0.0
49635,0.0
49646,0.0
49626,0.0
53730,0.0
53701,0.0
53728,0.0
53684,0.0
53732,0.0
53725,0.0
53622,0.0
53578,0.0
53586,0.0
53613,0.0
53582,0.0
53596,0.0
53583,0.0
53593,0.0
53625,0.0
53596,0.0
53611,0.0
53563,0.0
53555,0.0
53390,0.0
53371,0.0
53374,0.0
53395,0.0
53367,0.0
53365,0.0
53405,0.0
53405,0.0
53382,0.0
53387,0.0
53364,0.0
53289,0.0
53197,0.0
53176,0.0
53161,0.0
53154,0.0
53178,0.0
53201,0.0
53163,0.0
53208,0.0
53239,0.0
53212,0.0
53256,0.0
53255,0.0
53222,0.0
53232,0.0
53247,0.0
53256,0.0
52982,0.0
52969,0.0
52977,0.0
53125,0.0
53111,0.0
53146,0.0
53142,0.0
53114,0.0
53140,0.0
53145,0.0
53079,0.0
53146,0.0
53081,0.0
53060,0.0
53146,0.0
54350,0.0
54389,0.0
54418,0.0
54262,0.0
54314,0.0
54288,0.0
54268,0.0
54275,0.0
54263,0.0
54306,0.0
54585,0.0
54600,0.0
54594,0.0
54632,0.0
54594,0.0
54487,0.0
54526,0.0
54434,0.0
54521,0.0
54470,0.0
54527,0.0
53848,0.0
53884,0.0
53861,0.0
53856,0.0
53880,0.0
53845,0.0
53996,0.0
53943,0.0
53879,0.0
53817,0.0
53995,0.0
53922,0.0
53874,0.0
54164,0.0
54175,0.0
54136,0.0
54126,0.0
54187,0.0
54205,0.0
54089,0.0
54066,0.0
54132,0.0
54133,0.0
54080,0.0
54046,0.0
51510,0.0
51596,0.0
51572,0.0
51577,0.0
51631,0.0
51566,0.0
51651,0.0
51584,0.0
51558,0.0
51565,0.0
51610,0.0
51609,0.0
51439,0.0
51411,0.0
51404,0.0
51263,0.0
51282,0.0
51288,0.0
51256,0.0
51248,0.0
51282,0.0
51252,0.0
51263,0.0
51287,0.0
51256,0.0
51241,0.0
51252,0.0
51278,0.0
51663,0.0
51669,0.0
51716,0.0
51684,0.0
51678,0.0
51698,0.0
51691,0.0
51681,0.0
51710,0.0
51677,0.0
51838,0.0
51830,0.0
51850,0.0
51831,0.0
51910,0.0
51880,0.0
51889,0.0
51920,0.0
51908,0.0
51945,0.0
51892,0.0
51926,0.0
51907,0.0
51887,0.0
51923,0.0
51882,0.0
51909,0.0
52587,0.0
52573,0.0
52593,0.0
52598,0.0
52571,0.0
52608,0.0
52575,0.0
52586,0.0
52611,0.0
52605,0.0
52871,0.0
52873,0.0
52846,0.0
52919,0.0
52864,0.0
52857,0.0
52857,0.0
52890,0.0
52913,0.0
52907,0.0
52934,0.0
52833,0.0
52936,0.0
52893,0.0
52432,0.0
52447,0.0
52416,0.0
52428,0.0
52453,0.0
52407,0.0
52421,0.0
52411,0.0
52410,0.0
52419,0.0
52424,0.0
52450,0.0
52278,0.0
52283,0.0
52236,0.0
52293,0.0
52209,0.0
52276,0.0
52215,0.0
52214,0.0
52148,0.0
52130,0.0
52179,0.0
52189,0.0
52115,0.0
52119,0.0
37458,0.9549786635321961
40860,0.8174892880515409
45607,0.8198655849776327
36633,1.0175158359577974
36106,1.0890420748176437
13797,0.0
13808,0.0
13808,0.0
13800,0.0
13794,0.0
13798,0.0
13801,0.0
13802,0.0
13845,0.0
13843,0.0
13865,0.0
13865,0.0
13833,0.0
13851,0.0
13860,0.0
13698,0.0
13702,0.0
13705,0.0
13698,0.0
13762,0.0
13736,0.0
13724,0.0
13757,0.0
13734,0.0
13639,0.0
13650,0.0
13641,0.0
13642,0.0
13650,0.0
13639,0.0
13648,0.0
13589,0.0
13593,0.0
13592,0.0
13593,0.0
13578,0.0
13599,0.0
13578,0.0
13588,0.0
13581,0.0
13583,0.0
13600,0.0
13528,0.0
13511,0.0
13539,0.0
13526,0.0
13525,0.0
13499,0.0
13529,0.0
13516,0.0
13529,0.0
13468,0.0
13462,0.0
13462,0.0
13451,0.0
13452,0.0
13471,0.0
13454,0.0
13456,0.0
13450,0.0
13452,0.0
13447,0.0
13465,0.0
13110,0.0
13110,0.0
13113,0.0
13110,0.0
13114,0.0
13106,0.0
13122,0.0
13021,0.0
13030,0.0
13032,0.0
13029,0.0
13032,0.0
13020,0.0
13031,0.0
13144,0.0
13161,0.0
13164,0.0
13161,0.0
13222,0.0
13311,0.0
13312,0.0
13323,0.0
13331,0.0
13300,0.0
13294,0.0
13244,0.0
13333,0.0
13268,0.0
13302,0.0
13368,0.0
13388,0.0
13378,0.0
13367,0.0
13385,0.0
13368,0.0
13366,0.0
13389,0.0
13375,0.0
13383,0.0
13381,0.0
13371,0.0
13388,0.0
13375,0.0
13377,0.0
12886,0.0
12870,0.0
12870,0.0
12875,0.0
12865,0.0
12867,0.0
12865,0.0
12878,0.0
12861,0.0
12864,0.0
12885,0.0
12973,0.0
12977,0.0
12987,0.0
12984,0.0
12968,0.0
12991,0.0
12978,0.0
12978,0.0
12969,0.0
12806,0.0
12774,0.0
12747,0.0
12754,0.0
12707,0.0
12752,0.0
12701,0.0
12719,0.0
12721,0.0
12717,0.0
12688,0.0
12655,0.0
12675,0.0
12660,0.0
12654,0.0
12658,0.0
12679,0.0
12671,0.0
12677,0.0
12651,0.0
12700,0.0
12665,0.0
12674,0.0
12670,0.0
12683,0.0
12329,0.0
12290,0.0
12314,0.0
12282,0.0
12285,0.0
12299,0.0
12303,0.0
12307,0.0
12284,0.0
12297,0.0
12265,0.0
12268,0.0
12253,0.0
12273,0.0
12255,0.0
12270,0.0
12257,0.0
12270,0.0
12539,0.0
12513,0.0
12519,0.0
12531,0.0
12491,0.0
12510,0.0
12518,0.0
12505,0.0
12529,0.0
12518,0.0
12576,0.0
12572,0.0
12576,0.0
12384,0.0
12393,0.0
12406,0.0
12425,0.0
12414,0.0
12481,0.0
12423,0.0
12428,0.0
12408,0.0
12441,0.0
12475,0.0
10989,0.0
11001,0.0
10987,0.0
10998,0.0
10985,0.0
10993,0.0
10983,0.0
10998,0.0
10995,0.0
11001,0.0
11000,0.0
10995,0.0
10995,0.0
11037,0.0
11049,0.0
11038,0.0
11051,0.0
11070,0.0
11046,0.0
11054,0.0
11033,0.0
11036,0.0
11081,0.0
11104,0.0
11095,0.0
11060,0.0
11123,0.0
11204,0.0
11110,0.0
11204,0.0
11321,0.0
11313,0.0
11315,0.0
11276,0.0
11311,0.0
11287,0.0
11319,0.0
11297,0.0
11313,0.0
11268,0.0
10624,0.0
10596,0.0
10598,0.0
10626,0.0
10592,0.0
10644,0.0
10641,0.0
10599,0.0
10525,0.0
10499,0.0
10499,0.0
10508,0.0
10512,0.0
10515,0.0
10524,0.0
10501,0.0
10514,0.0
10508,0.0
10513,0.0
10506,0.0
10505,0.0
10522,0.0
10517,0.0
10524,0.0
10686,0.0
10717,0.0
10688,0.0
10713,0.0
10734,0.0
10690,0.0
10708,0.0
10707,0.0
10708,0.0
10695,0.0
10723,0.0
10715,0.0
10893,0.0
10889,0.0
10896,0.0
10895,0.0
10886,0.0
10893,0.0
10807,0.0
10796,0.0
10791,0.0
10797,0.0
10807,0.0
10797,0.0
10793,0.0
11951,0.0
11952,0.0
11942,0.0
11944,0.0
11935,0.0
11951,0.0
11949,0.0
11935,0.0
11938,0.0
11941,0.0
11843,0.0
11818,0.0
11800,0.0
11826,0.0
11841,0.0
11776,0.0
11843,0.0
11813,0.0
11821,0.0
11804,0.0
11778,0.0
11777,0.0
11799,0.0
11987,0.0
11992,0.0
12005,0.0
11998,0.0
12005,0.0
12053,0.0
12059,0.0
12053,0.0
12059,0.0
12059,0.0
12053,0.0
12051,0.0
12053,0.0
12056,0.0
12063,0.0
12053,0.0
12137,0.0
12163,0.0
12162,0.0
12164,0.0
12137,0.0
12158,0.0
12138,0.0
12162,0.0
12093,0.0
12091,0.0
12080,0.0
12086,0.0
11322,0.0
11326,0.0
11326,0.0
11324,0.0
11325,0.0
11326,0.0
11325,0.0
11324,0.0
11323,0.0
11326,0.0
11327,0.0
11321,0.0
11324,0.0
11325,0.0
11525,0.0
11527,0.0
11527,0.0
11527,0.0
11527,0.0
11521,0.0
11523,0.0
11523,0.0
11520,0.0
11521,0.0
11526,0.0
11634,0.0
11616,0.0
11631,0.0
11628,0.0
11613,0.0
11622,0.0
11637,0.0
11625,0.0
11564,0.0
11566,0.0
11561,0.0
11567,0.0
11561,0.0
11560,0.0
11570,0.0
11566,0.0
11569,0.0
11732,0.0
11703,0.0
11696,0.0
11723,0.0
11677,0.0
11708,0.0
11725,0.0
11700,0.0
11652,0.0
11667,0.0
9392,0.0
9402,0.0
9384,0.0
9393,0.0
9409,0.0
9385,0.0
9408,0.0
9396,0.0
9389,0.0
9396,0.0
9242,0.0
9222,0.0
9222,0.0
9209,0.0
9245,0.0
9240,0.0
9215,0.0
9219,0.0
9209,0.0
9218,0.0
9207,0.0
9233,0.0
