AnonID	Query	QueryTime	ItemRank	ClickURL
2334	jesse mccartney	2006-05-09 18:58:38		
2334	jesse mccartney	2006-05-09 18:58:51		
2334	jesse mccartney	2006-05-09 18:58:57		
2334	jesse mccartney	2006-05-09 18:59:12		
2334	jesse mccartney	2006-05-09 18:59:25		
2334	jesse mccartney	2006-05-09 18:59:44		
2334	jesse mccartney	2006-05-09 19:00:03		
2334	jesse mccartney	2006-05-09 19:00:24		
2334	jesse mccartney	2006-05-09 19:00:45		
2334	jesse mccartney	2006-05-09 19:01:15		
2334	jesse mccartney	2006-05-09 19:01:36		
2334	jesse mccartney	2006-05-09 19:02:20		
2334	jesse mccartney	2006-05-09 19:02:45		
2334	jesse mccartney	2006-05-09 19:03:56		
2334	jesse mccartney	2006-05-09 19:04:32		
2334	jesse mccartney	2006-05-09 19:04:54		
2334	jesse mccartney	2006-05-09 19:05:10		
2334	jesse mccartney	2006-05-09 19:05:31		
2334	jesse mccartney	2006-05-09 19:05:50		
2334	jesse mccartney	2006-05-09 19:06:37		
2334	' ll be funny in our groupjesse mccartney	2006-05-09 19:06:52		
2334	jesse mccartney	2006-05-09 19:07:08		
2334	jesse mccartney	2006-05-09 19:07:18		
2334	jesse mccartney	2006-05-09 19:08:15		
2334	jesse mccartney	2006-05-09 19:08:28		
2334	jesse mccartney	2006-05-09 19:08:40		
2334	jesse mccartney	2006-05-09 19:08:55		
2334	jesse mccartney	2006-05-09 19:09:10		
2334	jesse mccartney	2006-05-09 19:09:21		
2334	jesse mccartney	2006-05-09 19:09:31		
2334	jesse mccartney	2006-05-09 19:09:33		
2334	jesse mccartney	2006-05-09 19:09:39		
2334	jesse mccartney	2006-05-11 19:18:05		
2334	jesse mccartney	2006-05-11 19:18:25	8	http://www.starpulse.com
2334	jesse mccartney	2006-05-11 19:19:19	10	http://ahollywoodrecords.go.com
2334	jesse mccartney	2006-05-11 19:19:19	1	http://hollywoodrecords.go.com
2334	kol.com	2006-05-11 19:43:49	5	http://www.kol.com
2334	kol.com	2006-05-11 19:44:31		
2334	kol.com	2006-05-11 19:44:34		
2334	kol.com	2006-05-11 19:46:12		
2334	the tarantula hawk wasp	2006-05-12 16:32:30	4	http://www.nps.gov
2334	the tarantula hawk wasp	2006-05-12 16:32:30	7	http://homeschooling.about.com
2334	the tarantula hawk wasp	2006-05-12 16:32:30	7	http://homeschooling.about.com
2334	jmacconnectino	2006-05-12 22:30:38		
2334	jmacconnection	2006-05-12 22:30:52		
2334	jesse mccartney	2006-05-12 22:31:03		
2334	jesse mccartney	2006-05-14 16:06:20		
2334	jesse mccartney	2006-05-14 16:06:29		
2334	jesse mccartney	2006-05-14 16:06:50		
2334	jesse mccartney	2006-05-14 16:07:06		
2334	jesse mccartney	2006-05-14 16:07:22		
2334	jesse mccartney	2006-05-14 16:07:33		
2334	jesse mccartney	2006-05-14 16:09:06		
2334	jesse mccartney	2006-05-14 16:14:10	2	http://www.hyfntrak.com
2334	popstar magazine.com	2006-05-14 16:25:26		
2334	popstar magazine.com	2006-05-14 16:26:02		
2334	kidsonlilne	2006-05-14 16:31:03		
2334	-	2006-05-25 19:25:09		
2334	peru illinois cinema	2006-05-25 19:25:45	3	http://www.perumall.com
2334	peru illinois cinema	2006-05-25 19:26:50		
2334	peru illinois cinema	2006-05-25 19:27:08		
2334	peru illinois cinema schedule	2006-05-25 19:27:24	1	http://www.wqad.com
2421	mariobitali.com	2006-03-01 14:31:07		
2421	philshockeyteam	2006-03-02 13:28:43	1	http://www.philshockeyteam.com
2421	computeraudiomixer.com	2006-03-06 13:26:19	1	http://www.availabledomainnamesearch.com
2421	cliffnotes	2006-03-06 16:25:51		
2421	cliff notes	2006-03-06 16:25:56		
2421	the war of the worlds cliff notes	2006-03-06 16:26:27	1	http://www.pinkmonkey.com
2421	learntospeakblack.com	2006-03-07 22:07:01		
2421	learntospeakblack	2006-03-07 22:07:12		
2421	wowr	2006-03-09 22:11:37		
2421	dmv	2006-03-10 13:17:30		
2421	poker	2006-03-14 21:44:15	1	http://www.pokerroom.com
2421	poker	2006-03-14 21:58:07	4	http://www.pokerstars.com
2421	poker	2006-03-14 21:58:07	7	http://www.paradisepoker.com
2421	poker	2006-03-14 21:58:07	8	http://www.pacificpoker.com
2421	poker	2006-03-14 21:58:07	9	http://www.partypoker.com
2421	poker	2006-03-14 21:58:07	10	http://www.homepoker.com
2421	poker	2006-03-14 22:03:46	13	http://www.planetpoker.com
2421	smosh	2006-03-15 17:27:00	1	http://www.smosh.com
2421	smosh.com	2006-03-15 18:37:21	1	http://www.smosh.com
2421	philshockyteam.com	2006-03-20 16:35:38		
2421	philshockeyteam.com	2006-03-20 16:35:47	1	http://www.philshockeyteam.com
2421	philshockyteam.com	2006-03-20 18:20:32		
2421	www.smosh.com	2006-03-21 13:18:28		
2421	www.smosh.com	2006-03-21 13:18:44		
2421	wow lvl 30 guide	2006-03-22 15:03:10	2	http://wow.allakhazam.com
2421	wow lvl 30 guide	2006-03-22 15:03:10	3	http://www.wow-pro.com
2421	chuck norris	2006-03-27 14:49:56		
2421	chuck norris	2006-03-27 14:50:34	14	http://supr.c.ilio.us
2421	adserver.ign.com	2006-03-27 15:41:14		
2421	adserver.ign.com	2006-03-27 15:41:15		
2421	hyundai.com	2006-03-28 17:51:30		
2421	.com	2006-03-30 21:14:29		
2421	www.deadtoast.com	2006-03-30 21:50:51		
2421	w	2006-04-01 07:37:55		
2421	microsoftword.com	2006-05-04 14:59:07	3	http://www.microsoft.com
2421	google	2006-05-04 15:39:25	1	http://www.google.com
2421	counterstrike	2006-05-04 16:01:08		
2421	counter strike	2006-05-04 16:01:12	2	http://www.counter-strike.net
2421	adserver.ign.com	2006-05-04 16:01:51		
2421	google	2006-05-04 21:14:33	1	http://www.google.com
2421	google	2006-05-05 16:16:01		
2421	adserver.ign.com	2006-05-05 16:17:45		
2421	hernias	2006-05-05 16:52:33	9	http://hernia.tripod.com
2421	hernias	2006-05-05 16:54:16		
2421	silive	2006-05-05 16:55:21	1	http://www.silive.com
2421	hernia doctors	2006-05-05 17:03:15	3	http://www.wrongdiagnosis.com
2421	people search	2006-05-05 20:10:51		
2421	newgrounds	2006-05-07 20:14:54	1	http://www.newgrounds.com
2421	thedarkside switch	2006-05-07 20:41:30		
2421	http www.chaiyya chaiyya	2006-05-07 20:43:14		
2421	cstoons	2006-05-09 17:32:44	2	http://www.xtracrispy.com
2421	cstoons	2006-05-09 17:32:44	1	http://www.xtracrispy.com
2421	spit ball with straw	2006-05-16 21:42:52		
2421	spitball with straw	2006-05-16 21:59:07		
2421	spit ball with straw	2006-05-16 21:59:31		
2421	-	2006-05-21 14:59:57		
2421	-	2006-05-25 08:19:19		
2421	-	2006-05-28 14:54:28		
2465	www.crossword puzzles.com	2006-03-01 14:38:04		
2465	www.babblebunch.com	2006-03-01 14:50:50		
2465	www.the babble bunch.com	2006-03-01 14:51:02		
2465	www.the bubble bunch.com	2006-03-01 14:51:11		
2465	www.not so popular popstars.com	2006-03-17 20:03:44		
2465	www.not so popular popstars.com	2006-03-17 20:04:27		
2465	www.not so popular popstars.com	2006-03-17 20:05:20		
2465	www.hot trends.com	2006-03-17 20:38:16		
2465	www.l.l.bean.com	2006-03-18 17:04:34		
2465	www.l.l.bean.com	2006-03-18 17:04:52		
2465	www.best buy.com	2006-03-25 18:51:43		
2465	www.wallmart.com	2006-03-25 18:56:36		
2465	www.clairs.com	2006-03-27 21:05:24		
2465	www.clairs.com	2006-03-27 21:05:41		
2465	www.claire's.com	2006-03-27 21:06:18	1	http://www.shopstonypoint-regencysquare.com
2465	www.clair's accessories store.com	2006-03-28 10:01:03		
2465	www.claire's accessories store.com	2006-03-28 10:01:11		
2465	www.j	2006-03-28 15:37:59		
2465	www.uu	2006-03-31 09:23:02		
2722	charles drew	2006-03-01 17:35:12	3	http://inventors.about.com
2722	charles drew	2006-03-01 18:00:07	9	http://www.famu.edu
2722	charles drew	2006-03-01 18:00:07	10	http://www.cdhcmedical.com
2722	charles drew	2006-03-01 18:27:23		
2722	national car rental	2006-03-09 11:24:29		
2722	military	2006-03-10 09:32:03		
2722	military rental benfits	2006-03-10 09:32:33		
2722	military rental benefits	2006-03-10 09:32:38	4	http://www.valoans.com
2722	military car rental benefits	2006-03-10 09:33:37	4	http://www.valoans.com
2722	military car rental benefits	2006-03-10 09:33:37	1	http://benefits.military.com
2722	military car rental benefits	2006-03-10 09:33:37	8	http://www.avis.com
2722	deers id cards	2006-03-10 10:32:02		
2722	deers id cards army	2006-03-10 10:32:58	1	http://www.stewart.army.mil
2722	tricare	2006-03-16 19:07:38	2	http://www.tricareonline.com
2722	www.publixdirect.com	2006-03-16 19:09:42	1	http://www.publixdirect.com
2722	www.publixdirect.com	2006-03-16 19:09:42	9	http://www.bizjournals.com
2722	publix	2006-03-16 19:10:06		
2722	www.publixdirect.com	2006-03-16 19:10:32		
2722	www.publixdirect.com	2006-03-16 19:10:37		
2722	www.publixdirect.com	2006-03-16 19:11:28		
2722	waldrop hills	2006-03-18 20:16:26	1	http://www.get2own.com
2722	waldrop hills	2006-03-18 20:16:26	3	http://www.era.com
2722	waldrop hills	2006-03-18 20:16:26	5	http://www.lease2purchase.com
2722	waldrop hills	2006-03-18 20:16:26	5	http://www.lease2purchase.com
2722	waldrop hills	2006-03-18 20:16:26	4	http://www.era.com
2722	sprint phones	2006-03-19 21:13:20	2	http://www.cellularfactory.com
2722	fafsa	2006-03-20 15:06:09	1	http://www.fafsa.ed.gov
2722	georgia state	2006-03-20 15:20:30	1	http://www.gsu.edu
2722	clayton state	2006-03-20 15:24:09	1	http://www.clayton.edu
2722	georgia perimeter	2006-03-20 15:27:22	1	http://www.gpc.edu
2722	pin.ed.gov	2006-03-20 21:21:03	1	http://pin.ed.gov
2722	irs.gov	2006-03-20 21:25:02	1	http://www.irs.gov
2722	saint philiphs college	2006-03-20 23:17:43		
2722	saint philip's college	2006-03-20 23:17:52	1	http://www.accd.edu
2722	routing number for bank of america military bank	2006-03-20 23:38:14	1	http://www.bankofamerica.com
2722	routing number for bank of america military bank	2006-03-20 23:38:14	6	http://fleet.com
2722	georgia state university	2006-03-20 23:43:22	1	http://www.gsu.edu
2722	ssa.gov	2006-03-22 12:16:34	1	http://www.ssa.gov
2722	texas marriage lisence	2006-03-22 12:22:46		
2722	texas marriage licence	2006-03-22 12:22:53	1	http://marriage.about.com
2722	georgia guardianship laws	2006-03-22 12:59:46	1	http://www.lawhelp.org
2722	georgia guardianship laws	2006-03-22 12:59:46	3	http://www.lawingeorgia.com
2722	georgia guardianship laws	2006-03-22 12:59:46	4	http://aia.berkeley.edu
2722	georgia guardianship laws	2006-03-22 12:59:46	8	http://legal.respond.com
2722	georgia guardianship laws	2006-03-22 12:59:46	6	http://www.elderabusecenter.org
2722	georgia guardianship laws	2006-03-22 12:59:46	2	http://www.lawhelp.org
2722	georgia guardianship laws	2006-03-22 13:07:44	5	http://www.legis.state.ga.us
2722	georgia guardianship laws conservator	2006-03-22 13:12:25		
2722	georgia guardianship laws conservator dekalb county	2006-03-22 13:13:01	5	http://law.gsu.edu
2722	georgia guardianship laws conservator dekalb county probate	2006-03-22 13:14:08	3	http://www.state.ga.us
2722	dekalb county probate	2006-03-22 13:15:07	1	https://dklbweb.dekalbga.org/courts/probate/pistol.htm
2722	dekalb county probate	2006-03-22 13:15:07	2	https://dklbweb.dekalbga.org/courts/probate/estate.asp
2722	dekalb county probate	2006-03-22 13:15:07	2	https://dklbweb.dekalbga.org/courts/probate/estate.asp
2722	georgia veterans	2006-03-22 13:36:26	2	http://sdvs.georgia.gov
2722	georgia veterans	2006-03-22 13:36:26	2	http://sdvs.georgia.gov
2722	clayton state	2006-03-22 13:49:34	1	http://www.clayton.edu
2722	georgia state	2006-03-22 13:52:17	1	http://www.gsu.edu
2722	understanding fractions	2006-03-22 16:01:12	1	http://mathcentral.uregina.ca
2722	understanding fractions	2006-03-22 16:01:12	6	http://www.helpwithfractions.com
2722	understanding fractions	2006-03-22 16:01:12	2	http://mathcentral.uregina.ca
2722	understanding fractions	2006-03-22 16:01:12	10	http://www.homeschoolmath.net
2722	understanding fractions	2006-03-22 16:11:00	2	http://seeingmath.concord.org
2722	understanding fractions	2006-03-22 16:11:00	4	http://www.teachervision.fen.com
2722	fractions	2006-03-22 16:12:19	5	http://www.kidsolr.com
2722	fractions	2006-03-22 16:12:19	5	http://www.kidsolr.com
2722	fractions	2006-03-22 16:12:19	1	http://www.aaamath.com
2722	fractions	2006-03-22 16:12:19	1	http://www.aaamath.com
2722	fractions	2006-03-22 16:12:19	1	http://www.aaamath.com
2722	fractions	2006-03-22 16:12:19	1	http://www.aaamath.com
2722	www.hood.army.mil 4id	2006-03-22 18:23:21		
2722	linen n things	2006-03-23 11:58:35	1	http://www.lnt.com
2722	bed bath beyond	2006-03-23 12:02:02	1	http://www.bedbathandbeyond.com
2722	home depot	2006-03-23 12:11:05		
2722	wardrobe	2006-03-23 12:14:10		
2722	wardrobe storage	2006-03-23 12:14:36	3	http://www.homevisions.com
2722	wardrobe storage	2006-03-23 12:14:36	1	http://www.nextag.com
2722	walmart	2006-03-23 12:20:23		
2722	target	2006-03-23 12:27:54	1	http://www.target.com
2722	va benefits	2006-03-30 13:38:59	1	http://www.va.gov
2722	lost	2006-03-30 13:59:59	1	http://abc.go.com
2722	nintendo ds trace memory	2006-03-30 14:27:22	3	http://ds.ign.com
2722	avis.com	2006-03-31 11:56:21	1	http://www.avis.com
2722	sixflags	2006-04-04 23:18:47		
2722	mwr	2006-04-04 23:39:48	1	http://www.armymwr.com
2722	mwr	2006-04-04 23:46:21		
2722	mwr	2006-04-04 23:46:37		
2722	mwr	2006-04-04 23:47:05	6	http://trol.redstone.army.mil
2722	mwr fort mcpherson	2006-04-04 23:47:46	1	http://www.mcpherson.army.mil
2722	mwr fort mcpherson	2006-04-04 23:47:46	1	http://www.mcpherson.army.mil
2722	mwr fort mcpherson	2006-04-04 23:47:46	1	http://www.mcpherson.army.mil
2722	mwr	2006-04-04 23:56:10	1	http://www.armymwr.com
2722	preteen birthday party	2006-04-05 00:10:08	1	http://childparenting.about.com
2722	preteen party	2006-04-05 00:22:23	2	http://www.amazingmoms.com
2722	preteen party	2006-04-05 00:22:23	3	http://www.inbyten.com
2722	preteen party	2006-04-05 00:22:23	5	http://www.partypalooza.com
2722	preteen party	2006-04-05 00:52:13	17	http://www.jellyandicecream-kidsparties.com
2722	preteen party	2006-04-05 00:52:13	20	http://www.partyelf.com
2722	preteen party	2006-04-05 00:52:13	22	http://www.odyssey-world.org
2722	preteen party	2006-04-05 00:52:13	24	http://mychildtoday.com
2722	preteen party	2006-04-05 01:15:34	28	http://preteenagerstoday.com
2722	preteen party	2006-04-05 01:15:34	33	http://www.itsapartyfullife.com
2722	preteen party	2006-04-05 01:15:34	35	http://www.kidcraftsmagazine.com
2722	preteen party	2006-04-05 01:28:53		
2722	sciencetrek	2006-04-05 01:34:29		
2722	science trek	2006-04-05 01:34:41		
2722	sciencetrek	2006-04-05 01:34:55		
2722	sciencetrek georgia	2006-04-05 01:35:25		
2722	visit scitrek museum	2006-04-05 01:35:57		
2722	scitrek museum	2006-04-05 01:36:14	1	http://www.tripadvisor.com
2722	birthday party	2006-04-05 01:55:15	1	http://www.birthdaypartyideas.com
2722	fandngo	2006-04-05 18:49:24		
2722	fandango	2006-04-05 18:49:54	1	http://www.fandango.com
2722	baby shower ideas	2006-04-05 18:55:49	2	http://www.babyzone.com
2722	baby shower ideas	2006-04-05 18:55:49	1	http://www.baby-shower.com
2722	baby shower ideas	2006-04-05 18:55:49	10	http://www.mommyparty.com
2722	enterprise rent a car	2006-04-05 23:37:42	1	http://www.enterprise.com
2722	avis	2006-04-05 23:41:09	1	http://www.avis.com
2722	avis	2006-04-05 23:41:09	1	http://www.avis.com
2722	priceline	2006-04-05 23:47:43	1	http://www.priceline.com
2722	avis	2006-04-05 23:51:13	1	http://www.avis.com
2722	enterprise	2006-04-05 23:52:09	1	http://www.enterprise.com
2722	avis	2006-04-06 00:07:48	1	http://www.avis.com
2722	enterprise	2006-04-06 07:11:08	1	http://www.enterprise.com
2722	party city	2006-04-10 12:34:13	1	http://www.partycity.com
2722	party city	2006-04-10 12:34:13	3	http://www.plumparty.com
2722	party city	2006-04-10 12:34:13	6	http://www.partycityonline.com
2722	mapquest	2006-04-10 20:25:37	1	http://www.mapquest.com
2722	mapquest	2006-04-10 20:27:58	1	http://www.mapquest.com
2722	brooke army medical center	2006-04-11 14:16:48	1	http://www.bamc.amedd.army.mil
2722	brooke army medical center burn unit	2006-04-11 14:26:29	1	http://www.bamc.amedd.army.mil
2722	suze orman	2006-04-11 14:36:10	1	http://www.suzeorman.com
2722	georgia force	2006-04-12 09:47:55	1	http://www.georgiaforce.com
2722	progressive.com	2006-04-12 11:59:23	1	http://www.progressive.com
2722	progressive	2006-04-12 12:16:29	1	http://www.progressive.com
2722	patina	2006-04-12 12:18:16		
2722	patinia	2006-04-12 12:26:31		
2722	hyundai gear shift	2006-04-12 12:26:59	1	http://performance.drivewire.com
2722	hyundai gear shift	2006-04-12 12:26:59	2	http://www.thepartsbin.com
2722	hyundai gear shift	2006-04-12 12:26:59	3	http://www.theautochannel.com
2722	hyundai gear shift	2006-04-12 12:26:59	10	http://www.autoaccessorystore.com
2722	hyundai gear shift	2006-04-12 12:30:35		
2722	hyundai gear shift knob	2006-04-12 12:30:50	1	http://www.autoanything.com
2722	hyundai gear shift knob	2006-04-12 12:30:50	9	http://shopping.msn.com
2722	hyundai gear shift knob	2006-04-12 12:30:50	6	http://www.eautoworks.com
2722	hyundai gear shift knob	2006-04-12 12:44:11		
2722	pantina	2006-04-12 12:45:16	1	http://www.pantina.com
2722	ingles	2006-04-12 12:47:47		
2722	ingles grocery	2006-04-12 12:48:12	1	http://www.ingles-markets.com
2722	publix	2006-04-12 12:50:27	1	http://www.publix.com
2722	birthday cakes	2006-04-12 13:02:35	1	http://www.birthdayexpress.com
2722	birthday cakes	2006-04-12 13:02:35	4	http://www.creativecakes.com
2722	kroger	2006-04-12 13:16:12	1	http://www.kroger.com
2722	butterfly birthday cakes	2006-04-12 13:18:43	1	http://www.kidsturncentral.com
2722	butterfly birthday cakes	2006-04-12 13:18:43	1	http://www.kidsturncentral.com
2722	butterfly birthday cakes	2006-04-12 13:18:43	8	http://www.razzledazzlerecipes.com
2722	kids cake designs	2006-04-12 13:38:26		
2722	butterfly party	2006-04-12 13:39:34	1	http://www.birthdaypartyideas.com
2722	butterfly party	2006-04-12 13:39:34	3	http://www.partypoopers.com
2722	butterfly party	2006-04-12 13:39:34	4	http://www.butterflyparty.be
2722	butterfly party	2006-04-12 13:39:34	7	http://www.partywedding.com
2722	butterfly party	2006-04-12 13:39:34	10	http://www.african-butterfly-home-decorating.com
2722	butterfly party	2006-04-12 13:47:07	11	http://www.milkweedcafe.com
2722	butterfly party	2006-04-12 13:47:07	12	http://www.donovansf.com
2722	butterfly party	2006-04-12 13:47:07	14	http://www.birthdaypartyideas.com
2722	butterfly party	2006-04-12 13:47:07	16	http://www.searsroomforkids.com
2722	butterfly party	2006-04-12 13:47:07	20	http://www.partyproducts.com.au
2722	butterfly party	2006-04-12 13:47:07	18	https://www.allthatstuff.net/butterflies/butterfli
2722	butterfly party	2006-04-12 13:47:07	25	http://www.marsbrightideas.com
2722	butterfly party	2006-04-12 13:47:07	24	http://www.annabean.com
2722	butterfly party	2006-04-12 13:47:07	21	http://www.favorideas.com
2722	butterfly party	2006-04-12 14:42:43	29	http://www.gltc.co.uk
2722	butterfly party	2006-04-12 14:42:43	30	http://www.partysolver.com
2722	butterfly party	2006-04-12 14:42:43	34	http://www.partylights.com
2722	butterfly party	2006-04-12 14:42:43	35	http://www.partydirectory.com
2722	butterfly party	2006-04-12 14:42:43	39	http://www.partypalooza.com
2722	butterfly party	2006-04-12 14:48:17	41	http://www.announcingit.com
2722	butterfly party	2006-04-12 14:48:17	42	http://www.kckpl.lib.ks.us
2722	butterfly party	2006-04-12 14:48:17	45	http://store.americangirl.com
2722	butterfly party	2006-04-12 14:48:17	46	http://www.bizrate.com
2722	tulle butterflies	2006-04-12 15:01:24	1	http://www.toyscamp.com
2722	tulle butterflies	2006-04-12 15:01:24	3	http://www.kidsurplus.com
2722	tulle butterflies	2006-04-12 15:01:24	9	http://www.target.com
2722	tulle butterflies	2006-04-12 15:02:52	14	http://shop.store.yahoo.com
2722	tulle butterflies	2006-04-12 15:02:52	17	http://www.growingtreetoys.com
2722	how to make tulle butterflies	2006-04-12 15:05:40	3	http://www.butterflybreeders.com
2722	how to make tulle butterflies	2006-04-12 15:05:40	8	http://www.kreinik.com
2722	how to make tulle butterflies	2006-04-12 15:05:40	9	http://www.sheer-finesse.com
2722	how to make tulle butterflies	2006-04-12 15:05:40	10	http://www.save-on-crafts.com
2722	how to make tulle butterflies	2006-04-12 15:14:30		
2722	google	2006-04-12 15:18:12	1	http://www.google.com
2722	amscan	2006-04-12 15:20:50	1	http://www.amscan.com
2722	amscan	2006-04-12 15:20:50	5	http://www.bizrate.com
2722	party city	2006-04-12 15:28:56	1	http://www.partycity.com
2722	shimmering butterfly	2006-04-12 15:41:01		
2722	shimmering butterfly	2006-04-12 15:41:38		
2722	shimmering butterfly party	2006-04-12 15:43:48	1	http://www.birthdaydirect.com
2722	ingles-market	2006-04-12 15:46:02	1	http://www.ingles-markets.com
2722	publix	2006-04-12 15:46:48	1	http://www.publix.com
2722	order irthday cakes online	2006-04-12 15:55:50		
2722	order birthday cakes online	2006-04-12 15:55:54	1	http://singleparents.about.com
2722	order birthday cakes online	2006-04-12 15:55:54	6	http://www.1-800-bakery.com
2722	order birthday cakes online	2006-04-12 15:55:54	7	http://www.funcarepackages.com
2722	order birthday cakes online	2006-04-12 15:55:54	8	http://www.ingles-markets.com
2722	order birthday cakes online	2006-04-12 15:55:54	9	http://www.cakesacrossamerica.com
2722	order birthday cakes online	2006-04-12 15:55:54	10	http://www.need-a-cake.co.uk
2722	order birthday cakes online	2006-04-12 16:31:12		
2722	kudzu	2006-04-12 16:33:08	3	http://www.kudzu.com
2722	walmart	2006-04-12 16:36:54	1	http://www.walmart.com
2722	dairy queen	2006-04-12 16:40:57	3	http://thedqcentral.com
2722	virginia guardianship of a minor	2006-04-12 22:03:06	3	http://www.nssta.com
2722	virginia guardianship of a minor	2006-04-12 22:03:06	4	http://www.co.loudoun.va.us
2722	virginia guardianship of a minor	2006-04-12 22:03:06	10	http://legis.state.va.us
2722	virginia guardianship of a minor	2006-04-12 22:12:16		
2722	when is it necessary to be guardian of minors estate	2006-04-12 22:20:42		
2722	when is it necessary to be guardian of minors estate virginia	2006-04-12 22:21:35	2	http://www.nssta.com
2722	cakes.com	2006-04-13 20:53:13		
2722	babies r us	2006-04-13 21:08:52		
2722	target	2006-04-13 21:09:43		
2722	target	2006-04-17 09:58:40	1	http://www.target.com
2722	lowes	2006-04-17 21:25:44	1	http://www.lowes.com
2722	door viewer	2006-04-17 21:41:04	1	http://www.qualityplans.com
2722	door viewer	2006-04-17 21:41:04	2	http://www.directdoorhardware.com
2722	door viewer	2006-04-17 21:41:04	3	http://www.alibaba.com
2722	door viewer	2006-04-17 21:41:04	4	http://www.quietek.com.au
2722	peep hole	2006-04-17 21:44:02	4	http://www.safetycentral.com
2722	peephole	2006-04-17 21:44:56		
2722	home depot	2006-04-17 21:49:21	1	http://www.homedepot.com
2722	sears	2006-04-17 22:04:45		
2722	walmart	2006-04-17 22:13:22		
2722	target	2006-04-17 22:16:21		
2722	door viewer	2006-04-17 22:19:50		
2722	birthday cakes	2006-04-17 22:44:11	4	http://www.creativecakes.com
2722	birthday cakes	2006-04-17 22:44:11	5	http://www.kidsturncentral.com
2722	birthday cakes	2006-04-17 22:48:41	24	http://www.cakesacrossamerica.com
2722	birthday cakes	2006-04-17 22:50:34	28	http://www.gocitykids.com
2722	custom birthday cakes atlanta ga	2006-04-17 23:28:48	3	http://www.partypop.com
2722	dolly madison	2006-04-17 23:30:36	5	http://www.dollymadison.com
2722	siskind's atlanta custom cake	2006-04-17 23:31:14	1	http://www.gatheringguide.com
2722	siskind's atlanta custom cake	2006-04-17 23:31:14	2	http://www.gatheringguide.com
2722	siskind's atlanta custom cake	2006-04-17 23:31:14	4	http://clarkston.areaconnect.com
2722	custom cake	2006-04-17 23:32:30		
2722	custom cake georgia	2006-04-17 23:32:53	4	http://www.decidio.com
2722	custom cake georgia	2006-04-17 23:32:53	5	http://www.cakeladyandcompany.com
2722	custom cake georgia	2006-04-17 23:32:53	9	http://www.sugarplum-visions.com
2722	custom cake georgia	2006-04-17 23:38:16	11	http://www.savannahcustomcakes.com
2722	custom cake georgia	2006-04-17 23:38:16	21	http://www.kiwifleur.com
2722	custom cake georgia	2006-04-17 23:39:19	32	http://www.kelsbabycakes.com
2722	custom cake georgia	2006-04-17 23:39:19	40	http://www.buckheadweddingcakes.com
2722	custom cake georgia	2006-04-17 23:41:53	41	http://www.acebakeries.com
2722	midas	2006-04-18 21:00:18	1	http://www.midas.com
2722	meineke	2006-04-18 21:02:11	1	http://www.meineke.com
2722	firestone	2006-04-18 21:06:04	1	http://www.bridgestone-firestone.com
2722	purple foot baby shower	2006-04-18 21:30:22	4	http://www.rosemarycompany.com
2722	purple foot baby shower	2006-04-18 21:30:22	7	http://www.bestbabyshower.com
2722	purple foot baby shower	2006-04-18 21:30:22	10	http://www.birthannouncementsgalore.com
2722	purple foot baby shower	2006-04-18 21:33:09		
2722	baby shower purple foot	2006-04-18 21:33:31	2	http://www.babyshowergamesatoz.com
2722	baby shower purple foot	2006-04-18 21:33:31	6	http://www.tinyprints.com
2722	baby shower purple	2006-04-18 21:36:33	3	http://www.tinyprints.com
2722	baby shower purple	2006-04-18 21:36:33	4	http://cgi.ebay.com
2722	baby shower purple	2006-04-18 21:38:13	17	http://www.purplestore.com
2722	party express	2006-04-18 21:41:43	1	http://www.partyexpress.safeorders.net
2722	kumon	2006-04-18 21:44:15	1	http://www.kumon.com
2722	kumon	2006-04-18 21:44:15	1	http://www.kumon.com
2722	sears	2006-04-20 14:08:23	1	http://www.sears.com
2722	jeeves	2006-04-20 14:12:44	1	http://www.ask.com
2722	jeeves	2006-04-20 14:12:44	1	http://www.ask.com
2722	jeeves	2006-04-20 14:12:44	1	http://www.ask.com
2722	michaels.com	2006-04-20 14:23:20	1	http://www.michaels.com
2722	wamu	2006-04-20 14:38:03	1	http://www.wamu.com
2722	ft mcpherson	2006-04-25 12:25:19	1	http://www.mcpherson.army.mil
2722	build a bear	2006-04-25 12:47:50	1	http://www.buildabear.com
2722	yahoo	2006-04-25 13:03:23	1	http://www.yahoo.com
2722	yahoo	2006-04-25 13:03:23	1	http://www.yahoo.com
2722	nkvd.us	2006-04-25 15:51:55	3	http://www.wilderssecurity.com
2722	nkvd.us	2006-04-25 15:51:55	5	http://forum.majorgeeks.com
2722	microsoft	2006-04-25 15:55:27	1	http://www.microsoft.com
2722	jeeves	2006-04-25 15:59:27	1	http://www.ask.com
2722	aim	2006-04-26 15:39:25	1	http://www.aim.com
2722	aol.com	2006-04-26 15:43:46	1	http://www.aol.com
2722	aol.com	2006-04-26 15:43:46	2	http://www.aim.com
2722	aol.com	2006-04-26 15:43:46	2	http://www.aim.com
2722	aol.com	2006-04-26 15:43:46	2	http://www.aim.com
2722	aol.com	2006-04-26 15:43:46	2	http://www.aim.com
2722	atlanta christian academy	2006-04-26 22:56:53	4	http://www.greateratlantachristian.org
2722	atlanta christian academy	2006-04-26 22:56:53	3	http://www.atlantachristianweb.com
2722	crossroads christian academy	2006-04-26 23:16:45	7	http://www.crossroadscccu.com
2722	crossroads christian academy	2006-04-26 23:16:45	4	http://www.aacs.org
